FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
0500000US46087,46087,McCook,McCook County,"0500000US46087.graphml",0.022515711999999993
0500000US01057,01057,Fayette,Fayette County,"0500000US01057.graphml",0.05983027199999999
0500000US01017,01017,Chambers,Chambers County,"0500000US01017.graphml",0.06732185600000001
0500000US37131,37131,Northampton,Northampton County,"0500000US37131.graphml",0.04048895999999999
0500000US08081,08081,Moffat,Moffat County,"0500000US08081.graphml",0.03560243199999999
0500000US21087,21087,Green,Green County,"0500000US21087.graphml",0.0329728
0500000US18047,18047,Franklin,Franklin County,"0500000US18047.graphml",0.037019648000000016
0500000US37013,37013,Beaufort,Beaufort County,"0500000US37013.graphml",0.08488140799999999
0500000US72073,72073,Jayuya,Jayuya Municipio,"0500000US72073.graphml",0.014397440000000011
0500000US38015,38015,Burleigh,Burleigh County,"0500000US38015.graphml",0.09599385600000002
0500000US37159,37159,Rowan,Rowan County,"0500000US37159.graphml",0.15978496
0500000US26071,26071,Iron,Iron County,"0500000US26071.graphml",0.040796160000000026
0500000US27067,27067,Kandiyohi,Kandiyohi County,"0500000US27067.graphml",0.074530816
0500000US21237,21237,Wolfe,Wolfe County,"0500000US21237.graphml",0.021557248
0500000US48149,48149,Fayette,Fayette County,"0500000US48149.graphml",0.14100070399999998
0500000US46081,46081,Lawrence,Lawrence County,"0500000US46081.graphml",0.05153587199999998
0500000US23029,23029,Washington,Washington County,"0500000US23029.graphml",0.09234841599999999
0500000US48045,48045,Briscoe,Briscoe County,"0500000US48045.graphml",0.03527475199999999
0500000US26131,26131,Ontonagon,Ontonagon County,"0500000US26131.graphml",0.024547328000000007
0500000US28015,28015,Carroll,Carroll County,"0500000US28015.graphml",0.03618406399999999
0500000US41003,41003,Benton,Benton County,"0500000US41003.graphml",0.080605184
0500000US27133,27133,Rock,Rock County,"0500000US27133.graphml",0.026497024000000008
0500000US42063,42063,Indiana,Indiana County,"0500000US42063.graphml",0.11566694399999997
0500000US22061,22061,Lincoln,Lincoln Parish,"0500000US22061.graphml",0.06619955200000002
0500000US42099,42099,Perry,Perry County,"0500000US42099.graphml",0.05420646400000001
0500000US46137,46137,Ziebach,Ziebach County,"0500000US46137.graphml",0.007581695999999999
0500000US48203,48203,Harrison,Harrison County,"0500000US48203.graphml",0.09853747200000001
0500000US26013,26013,Baraga,Baraga County,"0500000US26013.graphml",0.019402751999999995
0500000US40131,40131,Rogers,Rogers County,"0500000US40131.graphml",0.13234585599999998
0500000US29019,29019,Boone,Boone County,"0500000US29019.graphml",0.17181081599999998
0500000US72097,72097,MayagÃ¼ez,MayagÃ¼ez Municipio,"0500000US72097.graphml",0.06517964799999998
0500000US40015,40015,Caddo,Caddo County,"0500000US40015.graphml",0.110047232
0500000US08059,08059,Jefferson,Jefferson County,"0500000US08059.graphml",0.486232064
0500000US54011,54011,Cabell,Cabell County,"0500000US54011.graphml",0.10146201599999999
0500000US48383,48383,Reagan,Reagan County,"0500000US48383.graphml",0.010412031999999988
0500000US05141,05141,Van Buren,Van Buren County,"0500000US05141.graphml",0.05688934399999998
0500000US08117,08117,Summit,Summit County,"0500000US08117.graphml",0.04465459200000002
0500000US20035,20035,Cowley,Cowley County,"0500000US20035.graphml",0.07692697600000001
